CODE_COM_INSEE;LIB_COM;DATE_DEB_INSEE;DATE_FIN_INSEE
81127;LACROISILLE;01/01/2000;
81128;LACROUZETTE;01/01/1900;31/12/1999
81128;LACROUZETTE;01/01/2000;
81129;LAGARDIOLLE;01/01/1900;31/12/1999
81129;LAGARDIOLLE;01/01/2000;
81130;LAGARRIGUE;01/01/1900;31/12/1999
81130;LAGARRIGUE;01/01/2000;
81131;LAGRAVE;01/01/1900;31/12/1999
81131;LAGRAVE;01/01/2000;
81132;LALBAREDE;01/01/1900;31/12/1999
81132;LALBAREDE;01/01/2000;
81133;LAMILLARIE;01/01/1900;31/12/1999
81133;LAMILLARIE;01/01/2000;
81134;LAMONTELARIE;01/01/1900;31/12/1999
81134;LAMONTELARIE;01/01/2000;
81135;LAPARROUQUIAL;01/01/1900;31/12/1999
81135;LAPARROUQUIAL;01/01/2000;
81136;LARROQUE;01/01/1900;31/12/1999
81136;LARROQUE;01/01/2000;
81137;LASFAILLADES;01/01/1900;31/12/1999
81137;LASFAILLADES;01/01/2000;
81138;LASGRAISSES;01/01/1900;31/12/1999
81138;LASGRAISSES;01/01/2000;
81139;LAUTREC;01/01/1900;31/12/1999
81139;LAUTREC;01/01/2000;
81140;LAVAUR;01/01/1900;31/12/1999
81140;LAVAUR;01/01/2000;
81141;LEDAS-ET-PENTHIES;01/01/1900;31/12/1999
81141;LEDAS-ET-PENTHIES;01/01/2000;
81142;LEMPAUT;01/01/1900;31/12/1999
81142;LEMPAUT;01/01/2000;
81143;LESCOUT;01/01/1900;31/12/1999
81143;LESCOUT;01/01/2000;
81144;LESCURE-D'ALBIGEOIS;01/01/1900;31/12/1999
81144;LESCURE-D'ALBIGEOIS;01/01/2000;
81145;LISLE-SUR-TARN;01/01/1900;31/12/1999
81145;LISLE-SUR-TARN;01/01/2000;
81146;LIVERS-CAZELLES;01/01/1900;31/12/1999
81146;LIVERS-CAZELLES;01/01/2000;
81147;LOMBERS;01/01/1900;31/12/1999
81147;LOMBERS;01/01/2000;
81148;LOUBERS;01/01/1900;31/12/1999
81148;LOUBERS;01/01/2000;
81149;LOUPIAC;01/01/1900;31/12/1999
81149;LOUPIAC;01/01/2000;
81150;LUGAN;01/01/1900;31/12/1999
81150;LUGAN;01/01/2000;
81151;MAGRIN;01/01/1900;31/12/1999
81151;MAGRIN;01/01/2000;
81152;MAILHOC;01/01/1900;31/12/1999
81152;MAILHOC;01/01/2000;
81153;MARGNES;01/01/1900;31/12/1999
81153;MARGNES;01/01/2000;31/12/2015
81154;MARNAVES;01/01/1900;31/12/1999
81154;MARNAVES;01/01/2000;
81155;MARSAL;01/01/1900;31/12/1999
81155;MARSAL;01/01/2000;31/12/2015
81156;MARSSAC-SUR-TARN;01/01/1900;31/12/1999
81156;MARSSAC-SUR-TARN;01/01/2000;
81157;MARZENS;01/01/1900;31/12/1999
81157;MARZENS;01/01/2000;
81158;MASNAU-MASSUGUIES;01/01/1900;31/12/1999
81158;MASNAU-MASSUGUIES;01/01/2000;
81159;MASSAC-SERAN;01/01/1900;31/12/1999
81159;MASSAC-SERAN;01/01/2000;
81160;MASSAGUEL;01/01/1900;31/12/1999
81160;MASSAGUEL;01/01/2000;
81161;MASSALS;01/01/1900;31/12/1999
81161;MASSALS;01/01/2000;
81162;MAURENS-SCOPONT;01/01/1900;31/12/1999
81162;MAURENS-SCOPONT;01/01/2000;
81163;MAZAMET;01/01/1900;31/12/1999
81163;MAZAMET;01/01/2000;
81164;MEZENS;01/01/1900;31/12/1999
81164;MEZENS;01/01/2000;
81165;MILHARS;01/01/1900;31/12/1999
81165;MILHARS;01/01/2000;
81166;MILHAVET;01/01/1900;31/12/1999
81166;MILHAVET;01/01/2000;
81167;MIOLLES;01/01/1900;31/12/1999
81167;MIOLLES;01/01/2000;
81168;MIRANDOL-BOURGNOUNAC;01/01/1900;31/12/1999
81168;MIRANDOL-BOURGNOUNAC;01/01/2000;
81169;MISSECLE;01/01/1900;31/12/1999
81169;MISSECLE;01/01/2000;
81170;MONESTIES;01/01/1900;31/12/1999
81170;MONESTIES;01/01/2000;
81171;MONTANS;01/01/1900;31/12/1999
81171;MONTANS;01/01/2000;
81172;MONTAURIOL;01/01/1900;31/12/1999
81172;MONTAURIOL;01/01/2000;
81173;MONTCABRIER;01/01/1900;31/12/1999
81173;MONTCABRIER;01/01/2000;
81174;MONTDRAGON;01/01/1900;31/12/1999
81174;MONTDRAGON;01/01/2000;
81175;MONTDURAUSSE;01/01/1900;31/12/1999
81175;MONTDURAUSSE;01/01/2000;
81176;MONTELS;01/01/1900;31/12/1999
81176;MONTELS;01/01/2000;
81177;MONTFA;01/01/1900;31/12/1999
81177;MONTFA;01/01/2000;
81178;MONTGAILLARD;01/01/1900;31/12/1999
81178;MONTGAILLARD;01/01/2000;
81179;MONTGEY;01/01/1900;31/12/1999
81179;MONTGEY;01/01/2000;
81180;MONTIRAT;01/01/1900;31/12/1999
81180;MONTIRAT;01/01/2000;
81181;MONTPINIER;01/01/1900;31/12/1999
81181;MONTPINIER;01/01/2000;
81182;MONTREDON-LABESSONNIE;01/01/1900;31/12/1999
81182;MONTREDON-LABESSONNIE;01/01/2000;
81183;MONT-ROC;01/01/1900;31/12/1999
81183;MONT-ROC;01/01/2000;
81184;MONTROSIER;01/01/1900;31/12/1999
81184;MONTROSIER;01/01/2000;
81185;MONTVALEN;01/01/1900;31/12/1999
81185;MONTVALEN;01/01/2000;
81186;MOULARES;01/01/1900;31/12/1999
81186;MOULARES;01/01/2000;
81187;MOULAYRES;01/01/1900;31/12/1999
81187;MOULAYRES;01/01/2000;
81188;MOULIN-MAGE;01/01/1900;31/12/1999
81188;MOULIN-MAGE;01/01/2000;
81189;MOUZENS;01/01/1900;31/12/1999
81189;MOUZENS;01/01/2000;
81190;MOUZIEYS-TEULET;01/01/1900;31/12/1999
81190;MOUZIEYS-TEULET;01/01/2000;
81191;MOUZIEYS-PANENS;01/01/1900;31/12/1999
81191;MOUZIEYS-PANENS;01/01/2000;
81192;MURAT-SUR-VEBRE;01/01/1900;31/12/1999
81192;MURAT-SUR-VEBRE;01/01/2000;
81193;NAGES;01/01/1900;31/12/1999
81193;NAGES;01/01/2000;
81195;NAVES;01/01/1900;31/12/1999
81195;NAVES;01/01/2000;
81196;NOAILHAC;01/01/1900;31/12/1999
81196;NOAILHAC;01/01/2000;
81197;NOAILLES;01/01/1900;31/12/1999
81197;NOAILLES;01/01/2000;
81198;ORBAN;01/01/1900;31/12/1999
81198;ORBAN;01/01/2000;
81199;PADIES;01/01/1900;31/12/1999
81199;PADIES;01/01/2000;
81200;PALLEVILLE;01/01/1900;31/12/1999
81200;PALLEVILLE;01/01/2000;
81201;PAMPELONNE;01/01/1900;31/12/1999
81201;PAMPELONNE;01/01/2000;
81202;PARISOT;01/01/1900;31/12/1999
81202;PARISOT;01/01/2000;
81203;PAULINET;01/01/1900;31/12/1999
81203;PAULINET;01/01/2000;
81204;PAYRIN-AUGMONTEL;01/01/1900;31/12/1999
81204;PAYRIN-AUGMONTEL;01/01/2000;
81205;PECHAUDIER;01/01/1900;31/12/1999
81205;PECHAUDIER;01/01/2000;
81206;PENNE;01/01/1900;31/12/1999
81206;PENNE;01/01/2000;
81207;PEYREGOUX;01/01/1900;31/12/1999
81207;PEYREGOUX;01/01/2000;
81208;PEYROLE;01/01/1900;31/12/1999
81208;PEYROLE;01/01/2000;
81209;PONT-DE-LARN;01/01/1900;31/12/1999
81209;PONT-DE-LARN;01/01/2000;
81210;POUDIS;01/01/1900;31/12/1999
81210;POUDIS;01/01/2000;
81211;POULAN-POUZOLS;01/01/1900;31/12/1999
81211;POULAN-POUZOLS;01/01/2000;
81212;PRADES;01/01/1900;31/12/1999
81212;PRADES;01/01/2000;
81213;PRATVIEL;01/01/1900;31/12/1999
81213;PRATVIEL;01/01/2000;
81214;PUECHOURSI;01/01/1900;31/12/1999
81214;PUECHOURSI;01/01/2000;
81215;PUYBEGON;01/01/1900;31/12/1999
81215;PUYBEGON;01/01/2000;
81216;PUYCALVEL;01/01/1900;31/12/1999
81216;PUYCALVEL;01/01/2000;
81217;PUYCELCI;01/01/1900;31/12/1999
81217;PUYCELCI;01/01/2000;
81218;PUYGOUZON;01/01/1900;31/12/1999
81218;PUYGOUZON;01/01/2000;
81219;PUYLAURENS;01/01/1900;31/12/1999
81219;PUYLAURENS;01/01/2000;
81220;RABASTENS;01/01/1900;31/12/1999
81220;RABASTENS;01/01/2000;
81221;RAYSSAC;01/01/1900;31/12/1999
81221;RAYSSAC;01/01/2000;
81222;REALMONT;01/01/1900;31/12/1999
81222;REALMONT;01/01/2000;
81223;RIALET;01/01/1900;31/12/1999
81223;RIALET;01/01/2000;
81224;RIOLS;01/01/1900;31/12/1999
81224;RIOLS;01/01/2000;
81225;RIVIERES;01/01/1900;31/12/1999
81225;RIVIERES;01/01/2000;
81226;RONEL;01/01/1900;31/12/1999
81226;RONEL;01/01/2000;
81227;ROQUECOURBE;01/01/1900;31/12/1999
81227;ROQUECOURBE;01/01/2000;
81228;ROQUEMAURE;01/01/1900;31/12/1999
81228;ROQUEMAURE;01/01/2000;
81229;ROQUEVIDAL;01/01/1900;31/12/1999
81229;ROQUEVIDAL;01/01/2000;
81230;ROSIERES;01/01/1900;31/12/1999
81230;ROSIERES;01/01/2000;
81231;ROUAIROUX;01/01/1900;31/12/1999
81231;ROUAIROUX;01/01/2000;
81232;ROUFFIAC;01/01/1900;31/12/1999
81232;ROUFFIAC;01/01/2000;
81233;ROUMEGOUX;01/01/1900;31/12/1999
81233;ROUMEGOUX;01/01/2000;31/12/2006
81233;ROUMEGOUX;01/01/2007;
81234;ROUSSAYROLLES;01/01/1900;31/12/1999
81234;ROUSSAYROLLES;01/01/2000;
81235;SAINT-AFFRIQUE-LES-MONTAGN;01/01/1900;31/12/1999
81235;SAINT-AFFRIQUE-LES-MONTAGN;01/01/2000;
81236;SAINT-AGNAN;01/01/1900;31/12/1999
81236;SAINT-AGNAN;01/01/2000;
81237;SAINT-AMANCET;01/01/1900;31/12/1999
81237;SAINT-AMANCET;01/01/2000;
81238;SAINT-AMANS-SOULT;01/01/1900;31/12/1999
81238;SAINT-AMANS-SOULT;01/01/2000;
81239;SAINT-AMANS-VALTORET;01/01/1900;31/12/1999
81239;SAINT-AMANS-VALTORET;01/01/2000;
81240;SAINT-ANDRE;01/01/1900;31/12/1999
81240;SAINT-ANDRE;01/01/2000;
81241;SAINT-ANTONIN-DE-LACALM;01/01/1900;31/12/1999
81241;SAINT-ANTONIN-DE-LACALM;01/01/2000;
81242;SAINT-AVIT;01/01/1900;31/12/1999
81242;SAINT-AVIT;01/01/2000;
81243;SAINT-BEAUZILE;01/01/1900;31/12/1999
81243;SAINT-BEAUZILE;01/01/2000;
81244;SAINT-BENOIT-DE-CARMAUX;01/01/1900;31/12/1999
81244;SAINT-BENOIT-DE-CARMAUX;01/01/2000;
81245;SAINT-CHRISTOPHE;01/01/1900;31/12/1999
81245;SAINT-CHRISTOPHE;01/01/2000;
81246;SAINTE-CECILE-DU-CAYROU;01/01/1900;31/12/1999
81246;SAINTE-CECILE-DU-CAYROU;01/01/2000;
81247;SAINT-CIRGUE;01/01/1900;31/12/1999
81247;SAINT-CIRGUE;01/01/2000;
81248;SAINT-GAUZENS;01/01/1900;31/12/1999
81248;SAINT-GAUZENS;01/01/2000;
81249;SAINTE-GEMME;01/01/1900;31/12/1999
81249;SAINTE-GEMME;01/01/2000;
81250;SAINT-GENEST-DE-CONTEST;01/01/1900;31/12/1999
81250;SAINT-GENEST-DE-CONTEST;01/01/2000;
81251;SAINT-GERMAIN-DES-PRES;01/01/1900;31/12/1999
81251;SAINT-GERMAIN-DES-PRES;01/01/2000;
81252;SAINT-GERMIER;01/01/1900;31/12/1999
81252;SAINT-GERMIER;01/01/2000;
81253;SAINT-GREGOIRE;01/01/1900;31/12/1999
81253;SAINT-GREGOIRE;01/01/2000;
81254;SAINT-JEAN-DE-MARCEL;01/01/1900;31/12/1999
81254;SAINT-JEAN-DE-MARCEL;01/01/2000;
81255;SAINT-JEAN-DE-RIVES;01/01/1900;31/12/1999
81255;SAINT-JEAN-DE-RIVES;01/01/2000;
81256;SAINT-JEAN-DE-VALS;01/01/1900;31/12/1999
81256;SAINT-JEAN-DE-VALS;01/01/2000;
81257;SAINT-JUERY;01/01/1900;31/12/1999
81257;SAINT-JUERY;01/01/2000;
81258;SAINT-JULIEN-DU-PUY;01/01/1900;31/12/1999
81258;SAINT-JULIEN-DU-PUY;01/01/2000;
81259;SAINT-JULIEN-GAULENE;01/01/1900;31/12/1999
81259;SAINT-JULIEN-GAULENE;01/01/2000;
81260;SAINT-LIEUX-LAFENASSE;01/01/1900;31/12/1999
81260;SAINT-LIEUX-LAFENASSE;01/01/2000;
81261;SAINT-LIEUX-LES-LAVAUR;01/01/1900;31/12/1999
81261;SAINT-LIEUX-LES-LAVAUR;01/01/2000;
81262;SAINT-MARCEL-CAMPES;01/01/1900;31/12/1999
81262;SAINT-MARCEL-CAMPES;01/01/2000;
81263;SAINT-MARTIN-LAGUEPIE;01/01/1900;31/12/1999
81263;SAINT-MARTIN-LAGUEPIE;01/01/2000;
81264;SAINT-MICHEL-LABADIE;01/01/1900;31/12/1999
81264;SAINT-MICHEL-LABADIE;01/01/2000;
81265;SAINT-MICHEL-DE-VAX;01/01/1900;31/12/1999
81265;SAINT-MICHEL-DE-VAX;01/01/2000;
81266;SAINT-PAUL-CAP-DE-JOUX;01/01/1900;31/12/1999
81266;SAINT-PAUL-CAP-DE-JOUX;01/01/2000;
81267;SAINT-PIERRE-DE-TRIVISY;01/01/1900;31/12/1999
81267;SAINT-PIERRE-DE-TRIVISY;01/01/2000;
81268;SAINT-SALVI-DE-CARCAVES;01/01/1900;31/12/1999
81268;SAINT-SALVI-DE-CARCAVES;01/01/2000;
81269;SAINT-SALVY-DE-LA-BALME;01/01/1900;31/12/1999
81269;SAINT-SALVY-DE-LA-BALME;01/01/2000;
81270;SAINT-SERNIN-LES-LAVAUR;01/01/1900;31/12/1999
81270;SAINT-SERNIN-LES-LAVAUR;01/01/2000;
81271;SAINT-SULPICE;01/01/1900;31/12/1999
81271;SAINT-SULPICE;01/01/2000;
81272;SAINT-URCISSE;01/01/1900;31/12/1999
81272;SAINT-URCISSE;01/01/2000;
81273;SAIX;01/01/1900;31/12/1999
81273;SAIX;01/01/2000;
81274;SALIES;01/01/1900;31/12/1999
81274;SALIES;01/01/2000;
81275;SALLES;01/01/1900;31/12/1999
81275;SALLES;01/01/2000;
81276;SALVAGNAC;01/01/1900;31/12/1999
81276;SALVAGNAC;01/01/2000;
81277;SAUSSENAC;01/01/1900;31/12/1999
81277;SAUSSENAC;01/01/2000;
81278;SAUVETERRE;01/01/1900;31/12/1999
81278;SAUVETERRE;01/01/2000;
81279;SAUZIERE-SAINT-JEAN;01/01/1900;31/12/1999
81279;SAUZIERE-SAINT-JEAN;01/01/2000;
81280;SEGUR;01/01/1900;31/12/1999
81280;SEGUR;01/01/2000;
81281;SEMALENS;01/01/1900;31/12/1999
81281;SEMALENS;01/01/2000;
81282;SENAUX;01/01/1900;31/12/1999
81282;SENAUX;01/01/2000;
81283;SENOUILLAC;01/01/1900;31/12/1999
81283;SENOUILLAC;01/01/2000;
81284;SEQUESTRE;01/01/1900;31/12/1999
81284;SEQUESTRE;01/01/2000;
81285;SERENAC;01/01/1900;31/12/1999
81285;SERENAC;01/01/2000;
81286;SERVIES;01/01/1900;31/12/1999
81286;SERVIES;01/01/2000;
81287;SIEURAC;01/01/1900;31/12/1999
81287;SIEURAC;01/01/2000;
81288;SOREZE;01/01/1900;31/12/1999
81288;SOREZE;01/01/2000;
81289;SOUAL;01/01/1900;31/12/1999
81289;SOUAL;01/01/2000;
81290;SOUEL;01/01/1900;31/12/1999
81290;SOUEL;01/01/2000;
81291;TAIX;01/01/1900;31/12/1999
81291;TAIX;01/01/2000;
81292;TANUS;01/01/1900;31/12/1999
81292;TANUS;01/01/2000;
81293;TAURIAC;01/01/1900;31/12/1999
81293;TAURIAC;01/01/2000;
81294;TECOU;01/01/1900;31/12/1999
81294;TECOU;01/01/2000;
81295;TEILLET;01/01/1900;31/12/1999
81295;TEILLET;01/01/2000;
81296;TERRE-CLAPIER;01/01/1900;31/12/1999
81296;TERRE-CLAPIER;01/01/2000;
81297;TERSSAC;01/01/1900;31/12/1999
81297;TERSSAC;01/01/2000;
81298;TEULAT;01/01/1900;31/12/1999
81298;TEULAT;01/01/2000;
81299;TEYSSODE;01/01/1900;31/12/1999
81299;TEYSSODE;01/01/2000;
81300;TONNAC;01/01/1900;31/12/1999
81300;TONNAC;01/01/2000;
81301;TRAVET;01/01/1900;31/12/1999
81301;TRAVET;01/01/2000;
81302;TREBAN;01/01/1900;31/12/1999
81302;TREBAN;01/01/2000;
81303;TREBAS;01/01/1900;31/12/1999
81303;TREBAS;01/01/2000;
81304;TREVIEN;01/01/1900;31/12/1999
81304;TREVIEN;01/01/2000;
81305;VABRE;01/01/1900;31/12/1999
81305;VABRE;01/01/2000;
81306;VALDERIES;01/01/1900;31/12/1999
81306;VALDERIES;01/01/2000;
81307;VALDURENQUE;01/01/1900;31/12/1999
81307;VALDURENQUE;01/01/2000;
81308;VALENCE-D'ALBIGEOIS;01/01/1900;31/12/1999
81308;VALENCE-D'ALBIGEOIS;01/01/2000;
81309;VAOUR;01/01/1900;31/12/1999
81309;VAOUR;01/01/2000;
81310;VEILHES;01/01/1900;31/12/1999
81310;VEILHES;01/01/2000;
81311;VENES;01/01/1900;31/12/1999
81311;VENES;01/01/2000;
81312;VERDALLE;01/01/1900;31/12/1999
81312;VERDALLE;01/01/2000;
81313;VERDIER;01/01/1900;31/12/1999
81313;VERDIER;01/01/2000;
81314;VIANE;01/01/1900;31/12/1999
81314;VIANE;01/01/2000;
81315;VIELMUR-SUR-AGOUT;01/01/1900;31/12/1999
81315;VIELMUR-SUR-AGOUT;01/01/2000;
81316;VIEUX;01/01/1900;31/12/1999
81316;VIEUX;01/01/2000;
81317;VILLEFRANCHE-D'ALBIGEOIS;01/01/1900;31/12/1999
81317;VILLEFRANCHE-D'ALBIGEOIS;01/01/2000;
81318;VILLENEUVE-LES-LAVAUR;01/01/1900;31/12/1999
81318;VILLENEUVE-LES-LAVAUR;01/01/2000;
81319;VILLENEUVE-SUR-VERE;01/01/1900;31/12/1999
81319;VILLENEUVE-SUR-VERE;01/01/2000;
81320;VINDRAC-ALAYRAC;01/01/1900;31/12/1999
81320;VINDRAC-ALAYRAC;01/01/2000;
81321;VINTROU;01/01/1900;31/12/1999
81321;VINTROU;01/01/2000;
81322;VIRAC;01/01/1900;31/12/1999
81322;VIRAC;01/01/2000;
81323;VITERBE;01/01/1900;31/12/1999
81323;VITERBE;01/01/2000;
81324;VIVIERS-LES-LAVAUR;01/01/1900;31/12/1999
81324;VIVIERS-LES-LAVAUR;01/01/2000;
81325;VIVIERS-LES-MONTAGNES;01/01/1900;31/12/1999
81325;VIVIERS-LES-MONTAGNES;01/01/2000;
81326;SAINTE-CROIX;01/01/1900;31/12/1999
81326;SAINTE-CROIX;01/01/2000;
82001;ALBEFEUILLE-LAGARDE;01/01/1900;31/12/1999
82001;ALBEFEUILLE-LAGARDE;01/01/2000;
82002;ALBIAS;01/01/1900;31/12/1999
82002;ALBIAS;01/01/2000;
82003;ANGEVILLE;01/01/1900;31/12/1999
82003;ANGEVILLE;01/01/2000;
82004;ASQUES;01/01/1900;31/12/1999
82004;ASQUES;01/01/2000;
82005;AUCAMVILLE;01/01/1900;31/12/1999
82005;AUCAMVILLE;01/01/2000;
82006;AUTERIVE;01/01/1900;31/12/1999
82006;AUTERIVE;01/01/2000;
82007;AUTY;01/01/1900;31/12/1999
82007;AUTY;01/01/2000;
82008;AUVILLAR;01/01/1900;31/12/1999
82008;AUVILLAR;01/01/2000;
82009;BALIGNAC;01/01/1900;31/12/1999
82009;BALIGNAC;01/01/2000;
82010;BARDIGUES;01/01/1900;31/12/1999
82010;BARDIGUES;01/01/2000;
82011;BARRY-D'ISLEMADE;01/01/1900;31/12/1999
82011;BARRY-D'ISLEMADE;01/01/2000;
82012;BARTHES;01/01/1900;31/12/1999
82012;BARTHES;01/01/2000;
82013;BEAUMONT-DE-LOMAGNE;01/01/1900;31/12/1999
82013;BEAUMONT-DE-LOMAGNE;01/01/2000;
82014;BEAUPUY;01/01/1900;31/12/1999
82014;BEAUPUY;01/01/2000;
82015;BELBESE;01/01/1900;31/12/1999
82015;BELBESE;01/01/2000;
82016;BELVEZE;01/01/1900;31/12/1999
82016;BELVEZE;01/01/2000;
82017;BESSENS;01/01/1900;31/12/1999
82017;BESSENS;01/01/2000;
82018;BIOULE;01/01/1900;31/12/1999
82018;BIOULE;01/01/2000;
82019;BOUDOU;01/01/1900;31/12/1999
82019;BOUDOU;01/01/2000;
82020;BOUILLAC;01/01/1900;31/12/1999
82020;BOUILLAC;01/01/2000;
82021;BOULOC;01/01/1900;31/12/1999
82021;BOULOC;01/01/2000;
82022;BOURG-DE-VISA;01/01/1900;31/12/1999
82022;BOURG-DE-VISA;01/01/2000;
82023;BOURRET;01/01/1900;31/12/1999
82023;BOURRET;01/01/2000;
82024;BRASSAC;01/01/1900;31/12/1999
82024;BRASSAC;01/01/2000;
82025;BRESSOLS;01/01/1900;31/12/1999
82025;BRESSOLS;01/01/2000;
82026;BRUNIQUEL;01/01/1900;31/12/1999
82026;BRUNIQUEL;01/01/2000;
82027;CAMPSAS;01/01/1900;31/12/1999
82027;CAMPSAS;01/01/2000;
82028;CANALS;01/01/1900;31/12/1999
82028;CANALS;01/01/2000;
82029;CASTANET;01/01/1900;31/12/1999
82029;CASTANET;01/01/2000;
82030;CASTELFERRUS;01/01/1900;31/12/1999
82030;CASTELFERRUS;01/01/2000;
82031;CASTELMAYRAN;01/01/1900;31/12/1999
82031;CASTELMAYRAN;01/01/2000;
82032;CASTELSAGRAT;01/01/1900;31/12/1999
82032;CASTELSAGRAT;01/01/2000;
82033;CASTELSARRASIN;01/01/1900;31/12/1999
82033;CASTELSARRASIN;01/01/2000;
82034;CASTERA-BOUZET;01/01/1900;31/12/1999
82034;CASTERA-BOUZET;01/01/2000;
82035;CAUMONT;01/01/1900;31/12/1999
82035;CAUMONT;01/01/2000;
82036;CAUSE;01/01/1900;31/12/1999
82036;CAUSE;01/01/2000;
82037;CAUSSADE;01/01/1900;31/12/1999
82037;CAUSSADE;01/01/2000;
82038;CAYLUS;01/01/1900;31/12/1999
82038;CAYLUS;01/01/2000;
82039;CAYRAC;01/01/1900;31/12/1999
82039;CAYRAC;01/01/2000;
82040;CAYRIECH;01/01/1900;31/12/1999
82040;CAYRIECH;01/01/2000;
82041;CAZALS;01/01/1900;31/12/1999
82041;CAZALS;01/01/2000;
82042;CAZES-MONDENARD;01/01/1900;31/12/1999
82042;CAZES-MONDENARD;01/01/2000;
82043;COMBEROUGER;01/01/1900;31/12/1999
82043;COMBEROUGER;01/01/2000;
82044;CORBARIEU;01/01/1900;31/12/1999
82044;CORBARIEU;01/01/2000;
82045;CORDES-TOLOSANNES;01/01/1900;31/12/1999
82045;CORDES-TOLOSANNES;01/01/2000;
82046;COUTURES;01/01/1900;31/12/1999
82046;COUTURES;01/01/2000;
82047;CUMONT;01/01/1900;31/12/1999
82047;CUMONT;01/01/2000;
82048;DIEUPENTALE;01/01/1900;31/12/1999
82048;DIEUPENTALE;01/01/2000;
82049;DONZAC;01/01/1900;31/12/1999
82049;DONZAC;01/01/2000;
82050;DUNES;01/01/1900;31/12/1999
82050;DUNES;01/01/2000;
82051;DURFORT-LACAPELETTE;01/01/1900;31/12/1999
82051;DURFORT-LACAPELETTE;01/01/2000;
82052;ESCATALENS;01/01/1900;31/12/1999
82052;ESCATALENS;01/01/2000;
82053;ESCAZEAUX;01/01/1900;31/12/1999
82053;ESCAZEAUX;01/01/2000;
82054;ESPALAIS;01/01/1900;31/12/1999
82054;ESPALAIS;01/01/2000;
82055;ESPARSAC;01/01/1900;31/12/1999
82055;ESPARSAC;01/01/2000;
82056;ESPINAS;01/01/1900;31/12/1999
82056;ESPINAS;01/01/2000;
82057;FABAS;01/01/1900;31/12/1999
82057;FABAS;01/01/2000;
82058;FAJOLLES;01/01/1900;31/12/1999
82058;FAJOLLES;01/01/2000;
82059;FAUDOAS;01/01/1900;31/12/1999
82059;FAUDOAS;01/01/2000;
82060;FAUROUX;01/01/1900;31/12/1999
82060;FAUROUX;01/01/2000;
82061;FENEYROLS;01/01/1900;31/12/1999
82061;FENEYROLS;01/01/2000;
82062;FINHAN;01/01/1900;31/12/1999
82062;FINHAN;01/01/2000;
82063;GARGANVILLAR;01/01/1900;31/12/1999
82063;GARGANVILLAR;01/01/2000;
82064;GARIES;01/01/1900;31/12/1999
82064;GARIES;01/01/2000;
82065;GASQUES;01/01/1900;31/12/1999
82065;GASQUES;01/01/2000;
82066;GENEBRIERES;01/01/1900;31/12/1999
82066;GENEBRIERES;01/01/2000;
82067;GENSAC;01/01/1900;31/12/1999
82067;GENSAC;01/01/2000;
82068;GIMAT;01/01/1900;31/12/1999
82068;GIMAT;01/01/2000;
82069;GINALS;01/01/1900;31/12/1999
82069;GINALS;01/01/2000;
82070;GLATENS;01/01/1900;31/12/1999
82070;GLATENS;01/01/2000;
82071;GOAS;01/01/1900;31/12/1999
82071;GOAS;01/01/2000;
82072;GOLFECH;01/01/1900;31/12/1999
82072;GOLFECH;01/01/2000;
82073;GOUDOURVILLE;01/01/1900;31/12/1999
82073;GOUDOURVILLE;01/01/2000;
82074;GRAMONT;01/01/1900;31/12/1999
82074;GRAMONT;01/01/2000;
82075;GRISOLLES;01/01/1900;31/12/1999
82075;GRISOLLES;01/01/2000;
82076;HONOR-DE-COS;01/01/1900;31/12/1999
82076;HONOR-DE-COS;01/01/2000;
82077;LABARTHE;01/01/1900;31/12/1999
82077;LABARTHE;01/01/2000;
82078;LABASTIDE-DE-PENNE;01/01/1900;31/12/1999
82078;LABASTIDE-DE-PENNE;01/01/2000;
82079;LABASTIDE-SAINT-PIERRE;01/01/1900;31/12/1999
82079;LABASTIDE-SAINT-PIERRE;01/01/2000;
82080;LABASTIDE-DU-TEMPLE;01/01/1900;31/12/1999
82080;LABASTIDE-DU-TEMPLE;01/01/2000;
82081;LABOURGADE;01/01/1900;31/12/1999
82081;LABOURGADE;01/01/2000;
82082;LACAPELLE-LIVRON;01/01/1900;31/12/1999
82082;LACAPELLE-LIVRON;01/01/2000;
82083;LACHAPELLE;01/01/1900;31/12/1999
82083;LACHAPELLE;01/01/2000;
82084;LACOUR;01/01/1900;31/12/1999
82084;LACOUR;01/01/2000;
82085;LACOURT-SAINT-PIERRE;01/01/1900;31/12/1999
82085;LACOURT-SAINT-PIERRE;01/01/2000;
82086;LAFITTE;01/01/1900;31/12/1999
82086;LAFITTE;01/01/2000;
82087;LAFRANCAISE;01/01/1900;31/12/1999
82087;LAFRANCAISE;01/01/2000;
82088;LAGUEPIE;01/01/1900;31/12/1999
82088;LAGUEPIE;01/01/2000;
82089;LAMAGISTERE;01/01/1900;31/12/1999
82089;LAMAGISTERE;01/01/2000;
82090;LAMOTHE-CAPDEVILLE;01/01/1900;31/12/1999
82090;LAMOTHE-CAPDEVILLE;01/01/2000;
82091;LAMOTHE-CUMONT;01/01/1900;31/12/1999
82091;LAMOTHE-CUMONT;01/01/2000;
82092;LAPENCHE;01/01/1900;31/12/1999
82092;LAPENCHE;01/01/2000;
82093;LARRAZET;01/01/1900;31/12/1999
82093;LARRAZET;01/01/2000;
82094;LAUZERTE;01/01/1900;31/12/1999
82094;LAUZERTE;01/01/2000;
82095;LAVAURETTE;01/01/1900;31/12/1999
82095;LAVAURETTE;01/01/2000;
